#k1  k2  Akw_up(w_target)    Akw_dn(w_target)
18  7  6.43625e-05  6.40609e-05
18  8  6.85651e-05  6.76857e-05
18  9  7.57573e-05  7.42991e-05
18  10  8.42371e-05  8.22413e-05
18  11  9.12981e-05  8.89023e-05
18  12  9.40781e-05  9.15318e-05
18  13  9.12981e-05  8.89023e-05
18  14  8.42371e-05  8.22413e-05
18  15  7.57573e-05  7.42991e-05
18  16  6.85651e-05  6.76857e-05
18  17  6.43625e-05  6.40609e-05
18  18  6.40005e-05  6.4282e-05
18  19  6.78953e-05  6.87973e-05
18  20  7.61632e-05  7.77567e-05
18  21  8.8253e-05  9.06111e-05
18  22  0.000102131  0.000105257
18  23  0.000113761  0.000117491
18  24  0.000118383  0.000122347

19  0  0.000169648  0.000176094
19  1  0.000160773  0.000166798
19  2  0.00013895  0.000143928
19  3  0.000113761  0.000117491
19  4  9.22449e-05  9.48315e-05
19  5  7.69863e-05  7.86373e-05
19  6  6.78953e-05  6.87973e-05
19  7  6.40005e-05  6.4282e-05
19  8  6.42065e-05  6.39451e-05
19  9  6.73214e-05  6.65721e-05
19  10  7.18147e-05  7.06491e-05
19  11  7.57573e-05  7.42991e-05
19  12  7.73295e-05  7.57644e-05
19  13  7.57573e-05  7.42991e-05
19  14  7.18147e-05  7.06491e-05
19  15  6.73214e-05  6.65721e-05
19  16  6.42065e-05  6.39451e-05
19  17  6.40005e-05  6.4282e-05
19  18  6.78953e-05  6.87973e-05
19  19  7.69863e-05  7.86373e-05
19  20  9.22449e-05  9.48315e-05
19  21  0.000113761  0.000117491
19  22  0.00013895  0.000143928
19  23  0.000160773  0.000166798
19  24  0.000169648  0.000176094

20  0  0.000266074  0.000276992
20  1  0.00024758  0.000257649
20  2  0.000203884  0.000211932
20  3  0.000156491  0.000162312
20  4  0.000118383  0.000122347
20  5  9.22449e-05  9.48315e-05
20  6  7.61632e-05  7.77567e-05
20  7  6.74818e-05  6.83387e-05
20  8  6.40005e-05  6.4282e-05
20  9  6.39604e-05  6.3776e-05
20  10  6.574e-05  6.51898e-05
20  11  6.77232e-05  6.693e-05
20  12  6.85651e-05  6.76857e-05
20  13  6.77232e-05  6.693e-05
20  14  6.574e-05  6.51898e-05
20  15  6.39604e-05  6.3776e-05
20  16  6.40005e-05  6.4282e-05
20  17  6.74818e-05  6.83387e-05
20  18  7.61632e-05  7.77567e-05
20  19  9.22449e-05  9.48315e-05
20  20  0.000118383  0.000122347
20  21  0.000156491  0.000162312
20  22  0.000203884  0.000211932
20  23  0.00024758  0.000257649
20  24  0.000266074  0.000276992

21  0  0.000446993  0.000466148
21  1  0.000405851  0.00042314
21  2  0.000314128  0.000327244
21  3  0.000223233  0.000232178
21  4  0.000156491  0.000162312
21  5  0.000113761  0.000117491
21  6  8.8253e-05  9.06111e-05
21  7  7.39389e-05  7.537e-05
21  8  6.67482e-05  6.75193e-05
21  9  6.40005e-05  6.4282e-05
21  10  6.3735e-05  6.3659e-05
21  11  6.43625e-05  6.40609e-05
21  12  6.47195e-05  6.43399e-05
21  13  6.43625e-05  6.40609e-05
21  14  6.3735e-05  6.3659e-05
21  15  6.40005e-05  6.4282e-05
21  16  6.67482e-05  6.75193e-05
21  17  7.39389e-05  7.537e-05
21  18  8.8253e-05  9.06111e-05
21  19  0.000113761  0.000117491
21  20  0.000156491  0.000162312
21  21  0.000223233  0.000232178
21  22  0.000314128  0.000327244
21  23  0.000405851  0.00042314
21  24  0.000446993  0.000466148

22  0  0.000761118  0.000794471
22  1  0.000669982  0.000699222
22  2  0.000481368  0.000502081
22  3  0.000314128  0.000327244
22  4  0.000203884  0.000211932
22  5  0.00013895  0.000143928
22  6  0.000102131  0.000105257
22  7  8.1721e-05  8.36841e-05
22  8  7.09348e-05  7.21252e-05
22  9  6.58525e-05  6.65054e-05
22  10  6.40005e-05  6.4282e-05
22  11  6.3653e-05  6.37092e-05
22  12  6.36743e-05  6.36542e-05
22  13  6.3653e-05  6.37092e-05
22  14  6.40005e-05  6.4282e-05
22  15  6.58525e-05  6.65054e-05
22  16  7.09348e-05  7.21252e-05
22  17  8.1721e-05  8.36841e-05
22  18  0.000102131  0.000105257
22  19  0.00013895  0.000143928
22  20  0.000203884  0.000211932
22  21  0.000314128  0.000327244
22  22  0.000481368  0.000502081
22  23  0.000669982  0.000699222
22  24  0.000761118  0.000794471

23  0  0.00117228  0.00122417
23  1  0.00100051  0.00104466
23  2  0.000669982  0.000699222
23  3  0.000405851  0.00042314
23  4  0.00024758  0.000257649
23  5  0.000160773  0.000166798
23  6  0.000113761  0.000117491
23  7  8.8253e-05  9.06111e-05
23  8  7.46668e-05  7.61523e-05
23  9  6.78953e-05  6.87973e-05
23  10  6.49724e-05  6.54846e-05
23  11  6.40005e-05  6.4282e-05
23  12  6.38129e-05  6.40172e-05
23  13  6.40005e-05  6.4282e-05
23  14  6.49724e-05  6.54846e-05
23  15  6.78953e-05  6.87973e-05
23  16  7.46668e-05  7.61523e-05
23  17  8.8253e-05  9.06111e-05
23  18  0.000113761  0.000117491
23  19  0.000160773  0.000166798
23  20  0.00024758  0.000257649
23  21  0.000405851  0.00042314
23  22  0.000669982  0.000699222
23  23  0.00100051  0.00104466
23  24  0.00117228  0.00122417

24  0  0.00139301  0.00145484
24  1  0.00117228  0.00122417
24  2  0.000761118  0.000794471
24  3  0.000446993  0.000466148
24  4  0.000266074  0.000276992
24  5  0.000169648  0.000176094
24  6  0.000118383  0.000122347
24  7  9.08319e-05  9.33385e-05
24  8  7.61632e-05  7.77567e-05
24  9  6.87613e-05  6.97523e-05
24  10  6.5452e-05  6.60449e-05
24  11  6.42606e-05  6.462e-05
24  12  6.40005e-05  6.4282e-05
24  13  6.42606e-05  6.462e-05
24  14  6.5452e-05  6.60449e-05
24  15  6.87613e-05  6.97523e-05
24  16  7.61632e-05  7.77567e-05
24  17  9.08319e-05  9.33385e-05
24  18  0.000118383  0.000122347
24  19  0.000169648  0.000176094
24  20  0.000266074  0.000276992
24  21  0.000446993  0.000466148
24  22  0.000761118  0.000794471
24  23  0.00117228  0.00122417
24  24  0.00139301  0.00145484

