#k1  k2  Akw_up(w_target)    Akw_dn(w_target)
38  32  0.338236  0.0327964
38  33  0.302024  0.0422938
38  34  0.272911  0.0556895
38  35  0.249518  0.0747965
38  36  0.23068  0.102409
38  37  0.21546  0.142889
38  38  0.203123  0.203123
38  39  0.193102  0.294007
38  40  0.18496  0.432597
38  41  0.17836  0.644541
38  42  0.173046  0.964688
38  43  0.168823  1.42965
38  44  0.165542  2.05182
38  45  0.163093  2.7756
38  46  0.161397  3.45962
38  47  0.1604  3.93834

39  0  0.213178  3.11731
39  1  0.213755  2.98864
39  2  0.215509  2.63446
39  3  0.218504  2.14313
39  4  0.222858  1.62741
39  5  0.228745  1.1751
39  6  0.236412  0.823431
39  7  0.246204  0.569677
39  8  0.258594  0.393875
39  9  0.27423  0.274229
39  10  0.294008  0.193102
39  11  0.319179  0.137852
39  12  0.351504  0.0999019
39  13  0.393499  0.0735627
39  14  0.448783  0.0550854
39  15  0.522586  0.0419918
39  16  0.622422  0.0326318
39  17  0.758778  0.0258959
39  18  0.945267  0.0210317
39  19  1.19661  0.0175243
39  20  1.52121  0.0150203
39  21  1.90531  0.013278
39  22  2.29403  0.012135
39  23  2.59236  0.0114874
39  24  2.70512  0.0112777
39  25  2.59236  0.0114874
39  26  2.29403  0.012135
39  27  1.90531  0.013278
39  28  1.52121  0.0150203
39  29  1.19661  0.0175243
39  30  0.945267  0.0210317
39  31  0.758778  0.0258959
39  32  0.622422  0.0326318
39  33  0.522586  0.0419918
39  34  0.448783  0.0550854
39  35  0.393499  0.0735627
39  36  0.351504  0.0999019
39  37  0.319179  0.137852
39  38  0.294008  0.193102
39  39  0.27423  0.274229
39  40  0.258594  0.393875
39  41  0.246204  0.569677
39  42  0.236412  0.823431
39  43  0.228745  1.1751
39  44  0.222858  1.62741
39  45  0.218504  2.14313
39  46  0.215509  2.63446
39  47  0.213755  2.98864

40  0  0.283211  2.45621
40  1  0.284195  2.36054
40  2  0.287192  2.09849
40  3  0.292337  1.73536
40  4  0.299871  1.34987
40  5  0.310164  1.00308
40  6  0.323757  0.723872
40  7  0.341421  0.514605
40  8  0.364263  0.364261
40  9  0.393876  0.258593
40  10  0.4326  0.184959
40  11  0.483936  0.133667
40  12  0.553269  0.0977814
40  13  0.649115  0.072504
40  14  0.785348  0.0545611
40  15  0.985203  0.0417275
40  16  1.28825  0.0324866
40  17  1.76087  0.0257998
40  18  2.50271  0.0209511
40  19  3.60603  0.0174445
40  20  4.96222  0.0149361
40  21  6.03717  0.0131884
40  22  6.36903  0.0120408
40  23  6.23654  0.0113904
40  24  6.13194  0.0111798
40  25  6.23654  0.0113904
40  26  6.36903  0.0120408
40  27  6.03717  0.0131884
40  28  4.96222  0.0149361
40  29  3.60603  0.0174445
40  30  2.50271  0.0209511
40  31  1.76087  0.0257998
40  32  1.28825  0.0324866
40  33  0.985203  0.0417275
40  34  0.785348  0.0545611
40  35  0.649115  0.072504
40  36  0.553269  0.0977814
40  37  0.483936  0.133667
40  38  0.4326  0.184959
40  39  0.393876  0.258593
40  40  0.364263  0.364261
40  41  0.341421  0.514605
40  42  0.323757  0.723872
40  43  0.310164  1.00308
40  44  0.299871  1.34987
40  45  0.292337  1.73536
40  46  0.287192  2.09849
40  47  0.284195  2.36054

41  0  0.373665  2.01991
41  1  0.37529  1.94656
41  2  0.38025  1.7453
41  3  0.388812  1.46447
41  4  0.401456  1.16176
41  5  0.418932  0.882959
41  6  0.442368  0.651928
41  7  0.473431  0.473428
41  8  0.514608  0.34142
41  9  0.56968  0.246203
41  10  0.644545  0.178359
41  11  0.748727  0.130211
41  12  0.898212  0.0960036
41  13  1.12102  0.0716055
41  14  1.46827  0.0541118
41  15  2.03487  0.0414992
41  16  2.98429  0.0323605
41  17  4.47462  0.0257159
41  18  6.05543  0.0208805
41  19  6.14881  0.0173746
41  20  4.77002  0.0148621
41  21  3.45353  0.0131095
41  22  2.6508  0.0119579
41  23  2.24817  0.011305
41  24  2.12702  0.0110935
41  25  2.24817  0.011305
41  26  2.6508  0.0119579
41  27  3.45353  0.0131095
41  28  4.77002  0.0148621
41  29  6.14881  0.0173746
41  30  6.05543  0.0208805
41  31  4.47462  0.0257159
41  32  2.98429  0.0323605
41  33  2.03487  0.0414992
41  34  1.46827  0.0541118
41  35  1.12102  0.0716055
41  36  0.898212  0.0960036
41  37  0.748727  0.130211
41  38  0.644545  0.178359
41  39  0.56968  0.246203
41  40  0.514608  0.34142
41  41  0.473431  0.473428
41  42  0.442368  0.651928
41  43  0.418932  0.882959
41  44  0.401456  1.16176
41  45  0.388812  1.46447
41  46  0.38025  1.7453
41  47  0.37529  1.94656

42  0  0.486833  1.72679
42  1  0.489415  1.66813
42  2  0.497318  1.50658
42  3  0.511039  1.27926
42  4  0.531484  1.03068
42  5  0.560098  0.797153
42  6  0.59911  0.599106
42  7  0.651932  0.442366
42  8  0.723876  0.323755
42  9  0.823436  0.236411
42  10  0.964695  0.173046
42  11  1.17203  0.127385
42  12  1.48954  0.0945316
42  13  1.99976  0.0708537
42  14  2.85285  0.0537328
42  15  4.24415  0.0413053
42  16  5.92305  0.0322529
42  17  6.16362  0.025644
42  18  4.47768  0.0208199
42  19  2.84916  0.0173143
42  20  1.88077  0.0147982
42  21  1.3551  0.0130414
42  22  1.07419  0.0118863
42  23  0.935618  0.0112312
42  24  0.893726  0.0110189
42  25  0.935618  0.0112312
42  26  1.07419  0.0118863
42  27  1.3551  0.0130414
42  28  1.88077  0.0147982
42  29  2.84916  0.0173143
42  30  4.47768  0.0208199
42  31  6.16362  0.025644
42  32  5.92305  0.0322529
42  33  4.24415  0.0413053
42  34  2.85285  0.0537328
42  35  1.99976  0.0708537
42  36  1.48954  0.0945316
42  37  1.17203  0.127385
42  38  0.964695  0.173046
42  39  0.823436  0.236411
42  40  0.723876  0.323755
42  41  0.651932  0.442366
42  42  0.59911  0.599106
42  43  0.560098  0.797153
42  44  0.531484  1.03068
42  45  0.511039  1.27926
42  46  0.497318  1.50658
42  47  0.489415  1.66813

43  0  0.621921  1.52618
43  1  0.625837  1.47723
43  2  0.637857  1.34196
43  3  0.658849  1.15014
43  4  0.690408  0.937811
43  5  0.735141  0.735137
43  6  0.797158  0.560095
43  7  0.882965  0.41893
43  8  1.00308  0.310163
43  9  1.17511  0.228744
43  10  1.42966  0.168823
43  11  1.82214  0.125111
43  12  2.45405  0.0933344
43  13  3.49308  0.0702371
43  14  5.04528  0.0534197
43  15  6.32885  0.0411443
43  16  5.53254  0.0321631
43  17  3.58139  0.0255839
43  18  2.17409  0.020769
43  19  1.39222  0.0172637
43  20  0.967552  0.0147445
43  21  0.731406  0.012984
43  22  0.600005  0.0118259
43  23  0.533121  0.011169
43  24  0.512571  0.0109561
43  25  0.533121  0.011169
43  26  0.600005  0.0118259
43  27  0.731406  0.012984
43  28  0.967552  0.0147445
43  29  1.39222  0.0172637
43  30  2.17409  0.020769
43  31  3.58139  0.0255839
43  32  5.53254  0.0321631
43  33  6.32885  0.0411443
43  34  5.04528  0.0534197
43  35  3.49308  0.0702371
43  36  2.45405  0.0933344
43  37  1.82214  0.125111
43  38  1.42966  0.168823
43  39  1.17511  0.228744
43  40  1.00308  0.310163
43  41  0.882965  0.41893
43  42  0.797158  0.560095
43  43  0.735141  0.735137
43  44  0.690408  0.937811
43  45  0.658849  1.15014
43  46  0.637857  1.34196
43  47  0.625837  1.47723

44  0  0.772669  1.3878
44  1  0.77828  1.34534
44  2  0.795553  1.22762
44  3  0.825881  1.05962
44  4  0.871866  0.87186
44  5  0.937817  0.690404
44  6  1.03069  0.531481
44  7  1.16177  0.401454
44  8  1.34988  0.29987
44  9  1.62742  0.222857
44  10  2.05184  0.165542
44  11  2.72457  0.123326
44  12  3.79844  0.0923869
44  13  5.30804  0.0697458
44  14  6.36261  0.0531689
44  15  5.37361  0.0410147
44  16  3.42774  0.0320906
44  17  2.05078  0.0255351
44  18  1.28287  0.0207277
44  19  0.862484  0.0172225
44  20  0.624907  0.0147008
44  21  0.487063  0.0129373
44  22  0.407777  0.0117768
44  23  0.366533  0.0111183
44  24  0.353725  0.0109049
44  25  0.366533  0.0111183
44  26  0.407777  0.0117768
44  27  0.487063  0.0129373
44  28  0.624907  0.0147008
44  29  0.862484  0.0172225
44  30  1.28287  0.0207277
44  31  2.05078  0.0255351
44  32  3.42774  0.0320906
44  33  5.37361  0.0410147
44  34  6.36261  0.0531689
44  35  5.30804  0.0697458
44  36  3.79844  0.0923869
44  37  2.72457  0.123326
44  38  2.05184  0.165542
44  39  1.62742  0.222857
44  40  1.34988  0.29987
44  41  1.16177  0.401454
44  42  1.03069  0.531481
44  43  0.937817  0.690404
44  44  0.871866  0.87186
44  45  0.825881  1.05962
44  46  0.795553  1.22762
44  47  0.77828  1.34534

45  0  0.925505  1.29349
45  1  0.933024  1.25532
45  2  0.956221  1.14925
45  3  0.997142  0.997135
45  4  1.05963  0.825876
45  5  1.15015  0.658845
45  6  1.27927  0.511037
45  7  1.46448  0.388811
45  8  1.73538  0.292336
45  9  2.14315  0.218504
45  10  2.77563  0.163093
45  11  3.76324  0.121984
45  12  5.15764  0.0916696
45  13  6.31315  0.0693717
45  14  5.6978  0.052977
45  15  3.7989  0.0409152
45  16  2.27549  0.0320348
45  17  1.39197  0.0254976
45  18  0.904806  0.0206958
45  19  0.629231  0.0171907
45  20  0.467793  0.014667
45  21  0.37133  0.0129011
45  22  0.314651  0.0117387
45  23  0.284761  0.011079
45  24  0.275417  0.0108653
45  25  0.284761  0.011079
45  26  0.314651  0.0117387
45  27  0.37133  0.0129011
45  28  0.467793  0.014667
45  29  0.629231  0.0171907
45  30  0.904806  0.0206958
45  31  1.39197  0.0254976
45  32  2.27549  0.0320348
45  33  3.7989  0.0409152
45  34  5.6978  0.052977
45  35  6.31315  0.0693717
45  36  5.15764  0.0916696
45  37  3.76324  0.121984
45  38  2.77563  0.163093
45  39  2.14315  0.218504
45  40  1.73538  0.292336
45  41  1.46448  0.388811
45  42  1.27927  0.511037
45  43  1.15015  0.658845
45  44  1.05963  0.825876
45  45  0.997142  0.997135
45  46  0.956221  1.14925
45  47  0.933024  1.25532

46  0  1.06005  1.23232
46  1  1.06938  1.19687
46  2  1.09822  1.09821
46  3  1.14926  0.956215
46  4  1.22763  0.795548
46  5  1.34197  0.637854
46  6  1.50659  0.497315
46  7  1.74532  0.380249
46  8  2.09851  0.287191
46  9  2.63449  0.215508
46  10  3.45966  0.161397
46  11  4.671  0.121049
46  12  6.00619  0.0911674
46  13  6.2139  0.0691088
46  14  4.65618  0.0528418
46  15  2.88008  0.0408449
46  16  1.73259  0.0319953
46  17  1.08766  0.0254709
46  18  0.72535  0.0206732
46  19  0.514871  0.017168
46  20  0.388633  0.0146429
46  21  0.311818  0.0128754
46  22  0.266094  0.0117116
46  23  0.241781  0.0110511
46  24  0.23415  0.010837
46  25  0.241781  0.0110511
46  26  0.266094  0.0117116
46  27  0.311818  0.0128754
46  28  0.388633  0.0146429
46  29  0.514871  0.017168
46  30  0.72535  0.0206732
46  31  1.08766  0.0254709
46  32  1.73259  0.0319953
46  33  2.88008  0.0408449
46  34  4.65618  0.0528418
46  35  6.2139  0.0691088
46  36  6.00619  0.0911674
46  37  4.671  0.121049
46  38  3.45966  0.161397
46  39  2.63449  0.215508
46  40  2.09851  0.287191
46  41  1.74532  0.380249
46  42  1.50659  0.497315
46  43  1.34197  0.637854
46  44  1.22763  0.795548
46  45  1.14926  0.956215
46  46  1.09822  1.09821
46  47  1.06938  1.19687

47  0  1.15328  1.19786
47  1  1.16393  1.16392
47  2  1.19688  1.06937
47  3  1.25533  0.933017
47  4  1.34535  0.778275
47  5  1.47725  0.625833
47  6  1.66814  0.489412
47  7  1.94658  0.375289
47  8  2.36056  0.284194
47  9  2.98867  0.213754
47  10  3.93839  0.1604
47  11  5.2309  0.120497
47  12  6.30096  0.0908702
47  13  5.82046  0.0689528
47  14  4.02303  0.0527613
47  15  2.44539  0.040803
47  16  1.48708  0.0319717
47  17  0.948529  0.025455
47  18  0.641501  0.0206596
47  19  0.460345  0.0171545
47  20  0.350277  0.0146285
47  21  0.282638  0.01286
47  22  0.242093  0.0116954
47  23  0.220438  0.0110344
47  24  0.213626  0.0108201
47  25  0.220438  0.0110344
47  26  0.242093  0.0116954
47  27  0.282638  0.01286
47  28  0.350277  0.0146285
47  29  0.460345  0.0171545
47  30  0.641501  0.0206596
47  31  0.948529  0.025455
47  32  1.48708  0.0319717
47  33  2.44539  0.040803
47  34  4.02303  0.0527613
47  35  5.82046  0.0689528
47  36  6.30096  0.0908702
47  37  5.2309  0.120497
47  38  3.93839  0.1604
47  39  2.98867  0.213754
47  40  2.36056  0.284194
47  41  1.94658  0.375289
47  42  1.66814  0.489412
47  43  1.47725  0.625833
47  44  1.34535  0.778275
47  45  1.25533  0.933017
47  46  1.19688  1.06937
47  47  1.16393  1.16392

